sha,commit/committer/date,commit/message,committer/login,committer/id,InsertQuery,,,,,
3f680e2fcef276a6ecd61a735e3f7b76ed8aa322,2016-03-01T04:29:55Z,Update README.md,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('3f680e2fcef276a6ecd61a735e3f7b76ed8aa322','1575219','effat','2016-03-01T04:29:55Z','Update README.md');"
70c2b6b4df0f0ae4b07072da3c57fde02982397a,2016-03-01T04:29:26Z,Update README.md,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('70c2b6b4df0f0ae4b07072da3c57fde02982397a','1575219','effat','2016-03-01T04:29:26Z','Update README.md');"
039cf02a2f66c9d0bc845e1578647f8d89afbf4f,2016-03-01T03:55:00Z,Update README.md,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('039cf02a2f66c9d0bc845e1578647f8d89afbf4f','1575219','effat','2016-03-01T03:55:00Z','Update README.md');"
1620646339d913aa1508d1974be4d7a7d43a6e4e,2016-03-01T03:53:09Z,Added files via upload,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('1620646339d913aa1508d1974be4d7a7d43a6e4e','1575219','effat','2016-03-01T03:53:09Z','Added files via upload');"
6e90f93589605ae5eaed6b987943c764a39e5a11,2016-03-01T03:51:31Z,Update README.md,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('6e90f93589605ae5eaed6b987943c764a39e5a11','1575219','effat','2016-03-01T03:51:31Z','Update README.md');"
88989f88ceb666fdd7763cb5057a2716693feece,2016-03-01T03:43:37Z,Telemetry added to clipit-cmd,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('88989f88ceb666fdd7763cb5057a2716693feece','2348533','trueblue2704','2016-03-01T03:43:37Z','Telemetry added to clipit-cmd');"
fc6e752bc71f1fae18b2466a28625ad059d110d1,2016-03-01T03:37:15Z,Integrate telemetry with clipit-order,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('fc6e752bc71f1fae18b2466a28625ad059d110d1','2348533','trueblue2704','2016-03-01T03:37:15Z','Integrate telemetry with clipit-order');"
a475a0a66bbeba6534139b285efb8e85973adafa,2016-03-01T02:25:49Z,Update README.md,reachspirit,16613192,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('a475a0a66bbeba6534139b285efb8e85973adafa','16613192','reachspirit','2016-03-01T02:25:49Z','Update README.md');"
c5b8f3e7314f3f6bfe69c3dce4b93e0e5577f989,2016-03-01T02:23:36Z,reorganize the directory,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c5b8f3e7314f3f6bfe69c3dce4b93e0e5577f989','','','2016-03-01T02:23:36Z','reorganize the directory');"
09edc5e575a02290edbc3b8c757337a4f03d6dec,2016-03-01T02:19:56Z,update README file for contextual ordering,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('09edc5e575a02290edbc3b8c757337a4f03d6dec','','','2016-03-01T02:19:56Z','update README file for contextual ordering');"
8e023946a1eeccc130da5bfc0a7c3bdfd965abbc,2016-03-01T02:17:16Z,Update README.md,reachspirit,16613192,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('8e023946a1eeccc130da5bfc0a7c3bdfd965abbc','16613192','reachspirit','2016-03-01T02:17:16Z','Update README.md');"
1a08bc6a0445a8d6554c4ed28dd7775cf75eddd0,2016-02-28T20:46:51Z,"updated mar1 deliverable readme

added an evaluation plan and edited the structure section",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('1a08bc6a0445a8d6554c4ed28dd7775cf75eddd0','3922117','cleebp','2016-02-28T20:46:51Z','updated mar1 deliverable readme

added an evaluation plan and edited the structure section');"
4fb9fab1fca8feff9cbddfa129970b9536bae427,2016-02-28T20:35:48Z,Update README.md,reachspirit,16613192,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('4fb9fab1fca8feff9cbddfa129970b9536bae427','16613192','reachspirit','2016-02-28T20:35:48Z','Update README.md');"
7ac0f0b38f98853f29f2406f2fa6c974cbc8372c,2016-02-28T20:24:22Z,Added log file URL,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('7ac0f0b38f98853f29f2406f2fa6c974cbc8372c','2348533','trueblue2704','2016-02-28T20:24:22Z','Added log file URL');"
cbca6a3ce135a4b81960d528193d8820050d0865,2016-02-28T20:23:10Z,"Merge pull request \#42 from cleebp/telemetry

Added log sample",trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('cbca6a3ce135a4b81960d528193d8820050d0865','2348533','trueblue2704','2016-02-28T20:23:10Z','Merge pull request \#42 from cleebp/telemetry

Added log sample');"
7b6691ba0b30916c9e10da4a9133cbfb39f3eac4,2016-02-28T20:22:34Z,Added log sample,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('7b6691ba0b30916c9e10da4a9133cbfb39f3eac4','2348533','trueblue2704','2016-02-28T20:22:34Z','Added log sample');"
d697258f90c4771b3fced572297d509d93654b6a,2016-02-28T20:19:37Z,"Merge pull request \#41 from cleebp/effat

Effat\'s merge",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('d697258f90c4771b3fced572297d509d93654b6a','3922117','cleebp','2016-02-28T20:19:37Z','Merge pull request \#41 from cleebp/effat

Effat\'s merge');"
97f48ff47725baf11a18445ae3ab23ac378c5863,2016-02-28T20:17:07Z,"Merge branch \'master\' into effat

please work",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('97f48ff47725baf11a18445ae3ab23ac378c5863','3922117','cleebp','2016-02-28T20:17:07Z','Merge branch \'master\' into effat

please work');"
f1ccc5136144fc0cf040e66a5bc928ca3c7eb27e,2016-02-28T20:12:51Z,minor main readmes,cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('f1ccc5136144fc0cf040e66a5bc928ca3c7eb27e','3922117','cleebp','2016-02-28T20:12:51Z','minor main readmes');"
d85217aa503410fc29d1afa181f6ca3efadbd7fa,2016-02-28T20:08:29Z,Update README.md,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('d85217aa503410fc29d1afa181f6ca3efadbd7fa','2348533','trueblue2704','2016-02-28T20:08:29Z','Update README.md');"
162557a258f4726e4b6101fadcc473fa988d2c34,2016-02-28T20:02:30Z,"more directory fixes

dear god please work",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('162557a258f4726e4b6101fadcc473fa988d2c34','3922117','cleebp','2016-02-28T20:02:30Z','more directory fixes

dear god please work');"
3300ab8af28da03e9b966296d421b55d59a12c09,2016-02-28T19:50:18Z,Remove duplicate files,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('3300ab8af28da03e9b966296d421b55d59a12c09','2348533','trueblue2704','2016-02-28T19:50:18Z','Remove duplicate files');"
29ebfb9456352db4c56a0e546b93dddc85da227b,2016-02-28T19:49:23Z,Fix directory structure,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('29ebfb9456352db4c56a0e546b93dddc85da227b','2348533','trueblue2704','2016-02-28T19:49:23Z','Fix directory structure');"
65bdef5e1770bb3b2155b0be1b159de7ae3d812b,2016-02-28T19:47:48Z,Delete Activator.java,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('65bdef5e1770bb3b2155b0be1b159de7ae3d812b','1575219','effat','2016-02-28T19:47:48Z','Delete Activator.java');"
cf744d68bcc9300e5b8912a6f8beae47764c9ac6,2016-02-28T19:47:32Z,Delete README.md,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('cf744d68bcc9300e5b8912a6f8beae47764c9ac6','1575219','effat','2016-02-28T19:47:32Z','Delete README.md');"
fc964e279c34863075b26a5c53bcb3350f6b93e3,2016-02-28T19:46:54Z,Delete my-new-panel.rar,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('fc964e279c34863075b26a5c53bcb3350f6b93e3','1575219','effat','2016-02-28T19:46:54Z','Delete my-new-panel.rar');"
9b493cf34996871aed615dfb29730d137ff86559,2016-02-28T19:46:40Z,Delete my-package.rar,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('9b493cf34996871aed615dfb29730d137ff86559','1575219','effat','2016-02-28T19:46:40Z','Delete my-package.rar');"
13f13e014d25fa6fe197a61400da760e23a4adf6,2016-02-28T19:46:22Z,Delete org.plugin.helloworld.rar,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('13f13e014d25fa6fe197a61400da760e23a4adf6','1575219','effat','2016-02-28T19:46:22Z','Delete org.plugin.helloworld.rar');"
20a35689a611306fd4ae1db015a35afb6e0073d3,2016-02-28T19:45:42Z,Delete org.plugin.helloworld_master.rar,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('20a35689a611306fd4ae1db015a35afb6e0073d3','1575219','effat','2016-02-28T19:45:42Z','Delete org.plugin.helloworld_master.rar');"
f5527bb773d5ada35e517c52f8e1f1d38a229eca,2016-02-28T19:37:50Z,Merge branch \'reachspirit\',trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('f5527bb773d5ada35e517c52f8e1f1d38a229eca','2348533','trueblue2704','2016-02-28T19:37:50Z','Merge branch \'reachspirit\'');"
3649fcec6543c0da1e75b693016f1657e00aa9cb,2016-02-28T19:37:20Z,Fix merge conflicts,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('3649fcec6543c0da1e75b693016f1657e00aa9cb','2348533','trueblue2704','2016-02-28T19:37:20Z','Fix merge conflicts');"
f883a9f8cd75aca8066aa5e82d75a7f3866b9b4a,2016-02-28T19:33:48Z,Panel feature,effat,1575219,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('f883a9f8cd75aca8066aa5e82d75a7f3866b9b4a','1575219','effat','2016-02-28T19:33:48Z','Panel feature');"
0609711b684f46e050cbf7477921b725733bbf63,2016-02-28T17:26:38Z,Finished integrating all sorting functions,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('0609711b684f46e050cbf7477921b725733bbf63','','','2016-02-28T17:26:38Z','Finished integrating all sorting functions');"
dd893b87ea8da42b0b424e7eebbf987a8cf71b9c,2016-02-28T05:26:56Z,"framework for trigering sorting functions added, unnecessary documents removed",,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('dd893b87ea8da42b0b424e7eebbf987a8cf71b9c','','','2016-02-28T05:26:56Z','framework for trigering sorting functions added, unnecessary documents removed');"
0709d297a84a9a7d82c8aa57769a81e90dbee322,2016-02-27T22:14:06Z,Data persistence added,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('0709d297a84a9a7d82c8aa57769a81e90dbee322','','','2016-02-27T22:14:06Z','Data persistence added');"
a99fb82eed194c7579d9492fd683a175cfd6f8c2,2016-02-26T02:42:58Z,last update before data persistency and interface,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('a99fb82eed194c7579d9492fd683a175cfd6f8c2','','','2016-02-26T02:42:58Z','last update before data persistency and interface');"
6b0f87fba9f92bf7a613108fc202bcdd1273e5cf,2016-02-25T16:42:48Z,"fixed some spelling

grammar is hard",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('6b0f87fba9f92bf7a613108fc202bcdd1273e5cf','3922117','cleebp','2016-02-25T16:42:48Z','fixed some spelling

grammar is hard');"
22b25837702647cf250ed1de92f3cd773a350c25,2016-02-25T16:40:05Z,"updated readme\'s

added a readme for mar1 deliverable",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('22b25837702647cf250ed1de92f3cd773a350c25','3922117','cleebp','2016-02-25T16:40:05Z','updated readme\'s

added a readme for mar1 deliverable');"
1d06ce47762120773c5e960c71125b097c765544,2016-02-24T20:26:20Z,Remove DS_Store,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('1d06ce47762120773c5e960c71125b097c765544','2348533','trueblue2704','2016-02-24T20:26:20Z','Remove DS_Store');"
b3f6b553077a669752f97c6ac1a36dbfecb67a62,2016-02-24T20:25:34Z,Getting the source of copied items,,,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('b3f6b553077a669752f97c6ac1a36dbfecb67a62','','','2016-02-24T20:25:34Z','Getting the source of copied items');"
1dc869972aecf1afbcc56734c673851054fae634,2016-02-24T20:25:19Z,Fix gitignore,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('1dc869972aecf1afbcc56734c673851054fae634','2348533','trueblue2704','2016-02-24T20:25:19Z','Fix gitignore');"
2793d474c7d763f70a024b4f656394d9e2852668,2016-02-24T20:22:13Z,Hopefully fixes unnecessary folders being present,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('2793d474c7d763f70a024b4f656394d9e2852668','2348533','trueblue2704','2016-02-24T20:22:13Z','Hopefully fixes unnecessary folders being present');"
b744dccf69a2fdbdb62b4e2f0a3461109becbea9,2016-02-24T20:21:18Z,Remove unused folder,trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('b744dccf69a2fdbdb62b4e2f0a3461109becbea9','2348533','trueblue2704','2016-02-24T20:21:18Z','Remove unused folder');"
88083b23519618691baedb82bd01d510956330a6,2016-02-24T20:18:23Z,"Merge pull request \#34 from cleebp/telemetry

Adding telemetry.",trueblue2704,2348533,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('88083b23519618691baedb82bd01d510956330a6','2348533','trueblue2704','2016-02-24T20:18:23Z','Merge pull request \#34 from cleebp/telemetry

Adding telemetry.');"
0ba66482dbea522ee3f6a9ab37f6180c7f9e083e,2016-02-24T20:13:01Z,"fixed path

of course this would happen",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('0ba66482dbea522ee3f6a9ab37f6180c7f9e083e','3922117','cleebp','2016-02-24T20:13:01Z','fixed path

of course this would happen');"
894216973c36ca635ce4b0a14c63b28331703333,2016-02-24T20:08:35Z,"Merge pull request \#31 from cleebp/cleebp

Cleebp",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('894216973c36ca635ce4b0a14c63b28331703333','3922117','cleebp','2016-02-24T20:08:35Z','Merge pull request \#31 from cleebp/cleebp

Cleebp');"
c8b426eeee2e3b891e30777f92e4c845a3e57304,2016-02-24T20:02:24Z,"updated readme and package files

housekeeping before the merge",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c8b426eeee2e3b891e30777f92e4c845a3e57304','3922117','cleebp','2016-02-24T20:02:24Z','updated readme and package files

housekeeping before the merge');"
e8cbe0add71b0e8a042b65a471619f15f10a1388,2016-02-24T19:42:24Z,"reorg

moving files around and getting rid of the temporary directories of the
base projects",cleebp,3922117,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e8cbe0add71b0e8a042b65a471619f15f10a1388','3922117','cleebp','2016-02-24T19:42:24Z','reorg

moving files around and getting rid of the temporary directories of the
base projects');"
